"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000168502",1204.74190356515,-0.938929529373197,0.0694993731727007,-13.5098992481562,1.36708410581243e-41,1.93569663120505e-40,"23255","23255","microtubule crosslinking factor 1"
"ENSG00000154217",438.548465864432,1.42273813521525,0.10535721544475,13.5039458779293,1.48220056549589e-41,2.09668141354998e-40,"26207","26207","phosphatidylinositol transfer protein cytoplasmic 1"
"ENSG00000156599",2938.82080540984,0.644983579385015,0.0477681291422234,13.5023830944825,1.51398443251189e-41,2.13959064341766e-40,"25921","25921","zinc finger DHHC-type palmitoyltransferase 5"
"ENSG00000146830",803.256221287422,1.01456802102281,0.0751465391668914,13.5011942302436,1.53861671861808e-41,2.17232067621925e-40,"64599","64599","GRB10 interacting GYF protein 1"
"ENSG00000010244",1628.00119496191,-0.745315537656924,0.0552221117324681,-13.4966866400857,1.63568523839883e-41,2.30716061255605e-40,"7756","7756","zinc finger protein 207"
"ENSG00000142552",1775.76646709427,-0.824861920601746,0.061149441699334,-13.4892796676299,1.80858913146446e-41,2.54860783625852e-40,"57333","57333","reticulocalbin 3"
"ENSG00000104884",1114.04673900742,-0.925194075747684,0.068598882675014,-13.4870137773347,1.86502770824205e-41,2.6256315655919e-40,"2068","2068","ERCC excision repair 2, TFIIH core complex helicase subunit"
"ENSG00000087088",2194.52697425544,0.785658128657085,0.0583440998167105,13.465939677281,2.48141145535198e-41,3.49006145016807e-40,"581","581","BCL2 associated X, apoptosis regulator"
"ENSG00000176087",849.877065678546,-0.944990987465397,0.0701897095407627,-13.4633836448147,2.56878092948592e-41,3.60950417463192e-40,"113829","113829","solute carrier family 35 member A4"
"ENSG00000151474",1679.04251813899,0.773168224592619,0.0574471267402696,13.4587797243241,2.73393928838195e-41,3.83792010093124e-40,"55691","55691","FERM domain containing 4A"
"ENSG00000134086",842.118705875726,1.01829445471707,0.075677103494144,13.4557799876136,2.84718942207943e-41,3.9931019708517e-40,"7428","7428","von Hippel-Lindau tumor suppressor"
"ENSG00000090674",586.555399218931,1.22313169543154,0.090909675419132,13.4543621434395,2.90232975162255e-41,4.06656915056402e-40,"57192","57192","mucolipin TRP cation channel 1"
"ENSG00000136816",594.169532618568,-1.10385072293883,0.0820480191715223,-13.4537156909446,2.92782172002485e-41,4.09839484414105e-40,"27348","27348","torsin family 1 member B"
"ENSG00000106484",2093.24886892985,-2.44600513949215,0.181853569898968,-13.4504103540616,3.06168486845384e-41,4.2817155022908e-40,"4232","4232","mesoderm specific transcript"
"ENSG00000087152",1749.6899178322,0.734113667408727,0.0546084138997568,13.4432336518017,3.37365651823231e-41,4.71353487405298e-40,"56970","56970","ataxin 7 like 3"
"ENSG00000139921",885.630568368362,-0.933849213546977,0.0694893128379451,-13.4387458359934,3.58460452772637e-41,5.00352461703641e-40,"81542","81542","thioredoxin related transmembrane protein 1"
"ENSG00000150977",359.194216785562,1.45771711963426,0.108562525752982,13.4274429369033,4.17583112168145e-41,5.82327149048091e-40,"196383","196383","Rab interacting lysosomal protein like 2"
"ENSG00000111237",629.785002278461,-1.07132249865704,0.0797885280963151,-13.4270242128519,4.19950458827585e-41,5.85075455103134e-40,"51699","51699","VPS29 retromer complex component"
"ENSG00000100504",599.296504559837,-1.09984316155427,0.0819172340474251,-13.4262731688124,4.24230138052232e-41,5.90480326115343e-40,"5836","5836","glycogen phosphorylase L"
"ENSG00000104765",2716.44497701821,0.676864292148071,0.0504190528239583,13.4247720700226,4.32914272725459e-41,6.01999734193348e-40,"665","665","BCL2 interacting protein 3 like"
"ENSG00000117152",4323.58925869285,0.678122177623386,0.0505242353905785,13.4217207322615,4.51115517958365e-41,6.26719242180576e-40,"5999","5999","regulator of G protein signaling 4"
"ENSG00000101966",1376.8026621195,0.799960810034233,0.0596595308538355,13.4087680306122,5.37238526800466e-41,7.45664837668304e-40,"331","331","X-linked inhibitor of apoptosis"
"ENSG00000164463",388.905341199069,1.44374253269013,0.107674364992222,13.4084146472043,5.39804276663903e-41,7.48102249966583e-40,"153222","153222","CREB3 regulatory factor"
"ENSG00000154114",647.997810755792,1.06569804492605,0.0794799613147045,13.4083865580454,5.40008740825817e-41,7.48102249966583e-40,"219899","219899","tubulin folding cofactor E like"
"ENSG00000180530",747.385661470685,-1.05925020937383,0.0790144770172133,-13.4057738450015,5.59367647461962e-41,7.74194209254577e-40,"8204","8204","nuclear receptor interacting protein 1"
"ENSG00000184887",553.814218220278,-1.1542211332086,0.0861610446101712,-13.3960902915091,6.37331773875917e-41,8.81273944870223e-40,"90135","90135","BTB domain containing 6"
"ENSG00000131473",7965.12976130122,-0.539130986346255,0.0402972569067847,-13.3788507637969,8.03805864926771e-41,1.11042619205333e-39,"47","47","ATP citrate lyase"
"ENSG00000261236",1071.32919159678,-0.904275511119323,0.067636388162285,-13.3696599669046,9.09556907760764e-41,1.25534168541649e-39,"23246","23246","BOP1 ribosomal biogenesis factor"
"ENSG00000170855",725.508095645176,1.00325438895246,0.0750901911408145,13.3606583457896,1.0265221773082e-40,1.41544936486029e-39,"51499","51499","TP53 regulated inhibitor of apoptosis 1"
"ENSG00000006118",3088.83670886698,0.89225280225899,0.0667861203506637,13.3598537776139,1.0376778325318e-40,1.4294956807819e-39,"54972","54972","transmembrane protein 132A"
"ENSG00000119669",1630.84308147012,0.786640465870458,0.0589052699440065,13.3543308878512,1.1175782656202e-40,1.53812963908213e-39,"64207","64207","interferon regulatory factor 2 binding protein like"
"ENSG00000197415",324.368743532989,-1.47872501552925,0.110742316887371,-13.3528452094168,1.14009690345497e-40,1.56765980555216e-39,"79674","79674","ventricular zone expressed PH domain containing 1"
"ENSG00000157657",1261.2723763804,0.832614339641488,0.0623839221943564,13.3466173711792,1.23950815116602e-40,1.70276566688114e-39,"114991","114991","zinc finger protein 618"
"ENSG00000135776",229.000046633348,-1.76295172416296,0.132181134455926,-13.3373928996712,1.4028016593855e-40,1.92529634256499e-39,"23456","23456","ATP binding cassette subfamily B member 10"
"ENSG00000198855",125.685788914678,-2.53521050100493,0.190228772224,-13.3271663974136,1.60893530815769e-40,2.2061553472638e-39,"11153","11153","FIC domain protein adenylyltransferase"
"ENSG00000183688",1233.44105324244,-0.894759951445717,0.0671446419741174,-13.3258578069509,1.6373985398321e-40,2.24309916960843e-39,"359845","359845","refilin B"
"ENSG00000117594",138.031343314429,2.44698136607219,0.183673618073256,13.3224433195204,1.71404714395799e-40,2.34592315045975e-39,"3290","3290","hydroxysteroid 11-beta dehydrogenase 1"
"ENSG00000179630",294.709739738264,1.58268184450009,0.11883990338415,13.3177644833997,1.82490387998976e-40,2.49533195971908e-39,"144811","144811","laccase domain containing 1"
"ENSG00000136868",2283.41317314707,0.730525341679808,0.0549000435488746,13.3064619708263,2.12299401052943e-40,2.89708446458755e-39,"1317","1317","solute carrier family 31 member 1"
"ENSG00000164163",1435.93157752401,-0.808370441437426,0.0607502923803652,-13.3064452822073,2.12346814231019e-40,2.89708446458755e-39,"6059","6059","ATP binding cassette subfamily E member 1"
"ENSG00000138138",1078.89712643174,0.863646801199255,0.0649045920228252,13.3064052062069,2.12460715106664e-40,2.89708446458755e-39,"84896","84896","ATPase family AAA domain containing 1"
"ENSG00000196419",4921.33867426102,-0.538286154363656,0.0404824055830618,-13.2967926834091,2.41612145629148e-40,3.29154718062091e-39,"2547","2547","X-ray repair cross complementing 6"
"ENSG00000123094",1376.48449470172,0.866029890282717,0.0651519580038273,13.2924614519159,2.56015514371785e-40,3.48455064487206e-39,"11228","11228","Ras association domain family member 8"
"ENSG00000090861",2222.84518284495,-0.799546963727081,0.0601733734562096,-13.2873880555981,2.7397603615508e-40,3.72556906675766e-39,"16","16","alanyl-tRNA synthetase 1"
"ENSG00000147526",2557.58602834346,-0.702877509852883,0.0529846670633757,-13.2656775782353,3.66096775301807e-40,4.97365729539858e-39,"6867","6867","transforming acidic coiled-coil containing protein 1"
"ENSG00000109099",409.372715638338,-1.32720471300525,0.100050374453142,-13.2653647750898,3.67627621615686e-40,4.98986010056838e-39,"5376","5376","peripheral myelin protein 22"
"ENSG00000127951",384.00107882804,1.32201948474704,0.0997531097420771,13.2529150035049,4.34012076051596e-40,5.8854909651335e-39,"10875","10875","fibrinogen like 2"
"ENSG00000255302",5828.18290015822,0.550610590333834,0.0415658583792914,13.2467032271888,4.71463098207139e-40,6.38748076303777e-39,"23741","23741","EP300 interacting inhibitor of differentiation 1"
"ENSG00000171992",1164.92673137661,-1.87635454178893,0.141673279849523,-13.2442373310047,4.87205932846765e-40,6.594712232313e-39,"11346","11346","synaptopodin"
"ENSG00000150764",306.032330799022,-1.58749393961079,0.119875205385511,-13.2428881727919,4.96039369763009e-40,6.70812544590599e-39,"85458","85458","DIX domain containing 1"
"ENSG00000147536",207.562309813443,-1.83084307280511,0.138357615166502,-13.232687413713,5.68188259880525e-40,7.67678533541874e-39,"84296","84296","GINS complex subunit 4"
"ENSG00000184402",398.068181203708,1.38107676836928,0.104384708200542,13.2306426120958,5.83860309869373e-40,7.8813129110821e-39,"26039","26039","SS18L1 subunit of BAF chromatin remodeling complex"
"ENSG00000080822",698.073951581232,1.00744797733771,0.0761497044391799,13.2298343737152,5.9017278896682e-40,7.95924070239165e-39,"56650","56650","claudin domain containing 1"
"ENSG00000161813",1324.88823712985,0.804083697620342,0.0608142082183573,13.2219710027832,6.55241236263111e-40,8.82870246559446e-39,"113251","113251","La ribonucleoprotein 4"
"ENSG00000119812",2311.00502456136,-0.742478721117535,0.0561573379301757,-13.221401663318,6.60220372620841e-40,8.88767461464223e-39,"25940","25940","family with sequence similarity 98 member A"
"ENSG00000088854",855.360539871064,0.912151045762198,0.0690062742933279,13.218378402591,6.87297332242551e-40,9.24374187776353e-39,"25943","25943","dynein axonemal assembly factor 9"
"ENSG00000096746",1506.64416551516,-0.806761724125113,0.0610377279148767,-13.2174271829093,6.96042895028627e-40,9.35283868237921e-39,"3189","3189","heterogeneous nuclear ribonucleoprotein H3"
"ENSG00000171729",518.629349291039,1.29355664555549,0.0979461824287734,13.2068102449645,8.01494536748013e-40,1.07600094587627e-38,"55092","55092","transmembrane protein 51"
"ENSG00000106785",245.866119197419,-1.80759663980002,0.136931475656577,-13.2007387719494,8.68788067890582e-40,1.1652817412416e-38,"9830","9830","tripartite motif containing 14"
"ENSG00000197930",898.666059410078,-0.883441469416008,0.06698508331038,-13.1886298524482,1.02022660712722e-39,1.36715925173071e-38,"30001","30001","endoplasmic reticulum oxidoreductase 1 alpha"
"ENSG00000088832",4123.49655828295,-0.557580571189945,0.0422862351000898,-13.1858646169415,1.05833609789153e-39,1.41694108786675e-38,"2280","2280","FKBP prolyl isomerase 1A"
"ENSG00000196182",578.206516233525,-1.11048236435183,0.0842297697112733,-13.1839653386017,1.08532796925088e-39,1.45176145587738e-38,"83931","83931","serine/threonine kinase 40"
"ENSG00000107957",5230.34936335954,0.667428885116047,0.0506249285670576,13.1837990493552,1.08772355090391e-39,1.45364794112647e-38,"9644","9644","SH3 and PX domains 2A"
"ENSG00000213949",3608.87183174316,0.626071275421409,0.0474968089693665,13.1813334202135,1.12386685758408e-39,1.50059109654258e-38,"3672","3672","integrin subunit alpha 1"
"ENSG00000180817",1092.7352135005,-0.878583404315459,0.0667028891008629,-13.17159445653,1.27868375615544e-39,1.70575950617698e-38,"5464","5464","inorganic pyrophosphatase 1"
"ENSG00000105825",8418.09761877604,2.22774893158966,0.169181103119888,13.1678354763475,1.34395687794082e-39,1.79121407200893e-38,"7980","7980","tissue factor pathway inhibitor 2"
"ENSG00000147852",160.717936015008,-2.19580879642137,0.16686496490528,-13.1591961060718,1.50680511290533e-39,2.00644428120986e-38,"7436","7436","very low density lipoprotein receptor"
"ENSG00000137492",539.341552848023,-1.11593458135976,0.0848487347683109,-13.1520473983136,1.65628074829628e-39,2.20349559606522e-38,"5612","5612","THAP domain containing 12"
"ENSG00000154188",540.460635492878,-1.17481984729192,0.0893364028381681,-13.1505165863919,1.69015764623304e-39,2.2465392713984e-38,"284","284","angiopoietin 1"
"ENSG00000143641",5346.27759889218,-0.570757592601611,0.0434103749691491,-13.1479535251017,1.74842753147393e-39,2.32189917186015e-38,"2590","2590","polypeptide N-acetylgalactosaminyltransferase 2"
"ENSG00000174099",1601.82463415028,-0.808446176082505,0.0615004626179528,-13.1453673951147,1.80924621744546e-39,2.40050527807467e-38,"253827","253827","methionine sulfoxide reductase B3"
"ENSG00000136010",1042.27089977125,-2.77224173597155,0.210957894320149,-13.1412087938478,1.91148579355307e-39,2.5338779333407e-38,"160428","160428","aldehyde dehydrogenase 1 family member L2"
"ENSG00000136485",3657.01384074999,0.636259302590285,0.048444873410755,13.1336766471771,2.11150478733755e-39,2.79651181619194e-38,"10238","10238","DDB1 and CUL4 associated factor 7"
"ENSG00000155016",261.68215116334,-1.55828795120657,0.118740344319878,-13.123491936394,2.41543334903505e-39,3.19617072929714e-38,"113612","113612","cytochrome P450 family 2 subfamily U member 1"
"ENSG00000143970",624.385554408606,-1.05090620663825,0.0801106874147667,-13.1181773687357,2.59091410205288e-39,3.42529988007959e-38,"55252","55252","ASXL transcriptional regulator 2"
"ENSG00000135624",3755.96538903558,-0.586297437625272,0.0447054188472146,-13.1146839184977,2.71311027013635e-39,3.58363732547822e-38,"10574","10574","chaperonin containing TCP1 subunit 7"
"ENSG00000183010",1211.01584755526,-0.998968128960288,0.0762026935334297,-13.1093545731693,2.9106487879109e-39,3.84111916071891e-38,"5831","5831","pyrroline-5-carboxylate reductase 1"
"ENSG00000051341",119.498988823157,-2.83473314987121,0.216256520158971,-13.108197374985,2.95539625143849e-39,3.89668599586447e-38,"10721","10721","DNA polymerase theta"
"ENSG00000148400",1193.20545566984,1.00052058087268,0.076371228856702,13.1007526767704,3.26008500725981e-39,4.29457983902779e-38,"4851","4851","notch receptor 1"
"ENSG00000082512",190.121164840682,-1.9460866262213,0.148548518253673,-13.1006801622754,3.26320139062803e-39,4.2948504297347e-38,"7188","7188","TNF receptor associated factor 5"
"ENSG00000164949",720.305298973928,1.21965288718843,0.093123730638409,13.0971222783614,3.41979854558091e-39,4.49694364897511e-38,"2669","2669","GTP binding protein overexpressed in skeletal muscle"
"ENSG00000160145",471.301045831837,1.18080787182979,0.0902242845613812,13.0874728192105,3.88313924046846e-39,5.10167732447655e-38,"8997","8997","kalirin RhoGEF kinase"
"ENSG00000152137",329.230232874169,-1.39054362004647,0.106259377634434,-13.0863143658755,3.94280334808954e-39,5.17545556919155e-38,"26353","26353","heat shock protein family B (small) member 8"
"ENSG00000167196",883.636232113625,0.93094817806823,0.0712232154098014,13.0708529896014,4.8320636762831e-39,6.33709044265607e-38,"26263","26263","F-box protein 22"
"ENSG00000119681",10097.3020539966,-0.594702724494723,0.0455099540433871,-13.0675307632207,5.04775587085704e-39,6.61408437998444e-38,"4053","4053","latent transforming growth factor beta binding protein 2"
"ENSG00000166797",211.786622956542,-1.78106884653711,0.136309762883196,-13.0663336863355,5.1277986460662e-39,6.71300277054664e-38,"84191","84191","cytosolic iron-sulfur assembly component 2A"
"ENSG00000134569",609.821770675813,1.20564264317627,0.0923018703889466,13.0619524620234,5.43166076751172e-39,7.10449671665496e-38,"4038","4038","LDL receptor related protein 4"
"ENSG00000104687",1443.31998943954,0.813493018773722,0.0623039827684816,13.0568381446275,5.80907869801915e-39,7.59142135611821e-38,"2936","2936","glutathione-disulfide reductase"
"ENSG00000134222",215.560012132067,-2.08611319809046,0.159782401950156,-13.0559634392104,5.87619075681254e-39,7.67232906424887e-38,"84722","84722","proline and serine rich coiled-coil 1"
"ENSG00000187800",613.337000494287,-1.17874616429308,0.0903308658580039,-13.0492069692547,6.42123104136052e-39,8.37655550700557e-38,"375033","375033","platelet endothelial aggregation receptor 1"
